ID,var1(t-4),var2(t-4),var1(t-3),var2(t-3),var1(t-2),var2(t-2),var1(t-1),var2(t-1),var1(t),var2(t),Date
77,-0.145841881332,-0.688644738699,-0.072886288432,-0.57225160361,-0.0209070949498,-0.624663927315,0.0298562426597,-0.557657474915,0.13667937854,-0.636090143705,2013-09-01
77,-0.072886288432,-0.57225160361,-0.0209070949498,-0.624663927315,0.0298562426597,-0.557657474915,0.13667937854,-0.636090143705,0.231694762658,-0.483892230069,2013-12-01
77,-0.0209070949498,-0.624663927315,0.0298562426597,-0.557657474915,0.13667937854,-0.636090143705,0.231694762658,-0.483892230069,0.214969720074,-0.590109831761,2014-03-01
77,0.0298562426597,-0.557657474915,0.13667937854,-0.636090143705,0.231694762658,-0.483892230069,0.214969720074,-0.590109831761,0.200323285376,-0.51574792524,2014-06-01
77,0.13667937854,-0.636090143705,0.231694762658,-0.483892230069,0.214969720074,-0.590109831761,0.200323285376,-0.51574792524,0.263854600157,-0.607053381883,2014-09-01
77,0.231694762658,-0.483892230069,0.214969720074,-0.590109831761,0.200323285376,-0.51574792524,0.263854600157,-0.607053381883,0.230065157801,-0.481291927111,2014-12-01
78,-0.327745132019,-0.982301730647,-0.319351115127,-0.960708694015,-0.269451021453,-0.967953925378,-0.174872839556,-0.982301730647,-0.821216057438,-0.982301730647,2011-03-01
78,-0.536462244471,-0.982301730647,-0.475271897996,-0.982301730647,-0.455612411692,-0.982301730647,-0.821216057438,-0.982301730647,-0.75189127876,-0.954111710652,2011-06-01
78,-0.691957780624,-0.982301730647,-0.684645577798,-0.982301730647,-0.821216057438,-0.982301730647,-0.75189127876,-0.954111710652,-0.471082000044,-0.955548557664,2011-09-01
78,-0.637348226013,-0.982301730647,-0.821216057438,-0.982301730647,-0.75189127876,-0.954111710652,-0.471082000044,-0.955548557664,-0.460856913401,-0.90569691792,2011-12-01
78,-0.821216057438,-0.982301730647,-0.75189127876,-0.954111710652,-0.471082000044,-0.955548557664,-0.460856913401,-0.90569691792,-0.29524532109,-0.924333793457,2012-03-01
78,-0.75189127876,-0.954111710652,-0.471082000044,-0.955548557664,-0.460856913401,-0.90569691792,-0.29524532109,-0.924333793457,-0.379263651855,-0.904541039553,2012-06-01
78,-0.471082000044,-0.955548557664,-0.460856913401,-0.90569691792,-0.29524532109,-0.924333793457,-0.379263651855,-0.904541039553,-0.166642878714,-0.921892156343,2012-09-01
78,-0.460856913401,-0.90569691792,-0.29524532109,-0.924333793457,-0.379263651855,-0.904541039553,-0.166642878714,-0.921892156343,-0.0574746641273,-0.859616706843,2012-12-01
78,-0.29524532109,-0.924333793457,-0.379263651855,-0.904541039553,-0.166642878714,-0.921892156343,-0.0574746641273,-0.859616706843,-0.0500363968029,-0.899075516131,2013-03-01
78,-0.379263651855,-0.904541039553,-0.166642878714,-0.921892156343,-0.0574746641273,-0.859616706843,-0.0500363968029,-0.899075516131,0.0427804153905,-0.852660991306,2013-06-01
78,-0.166642878714,-0.921892156343,-0.0574746641273,-0.859616706843,-0.0500363968029,-0.899075516131,0.0427804153905,-0.852660991306,0.112912656897,-0.89589379692,2013-09-01
78,-0.0574746641273,-0.859616706843,-0.0500363968029,-0.899075516131,0.0427804153905,-0.852660991306,0.112912656897,-0.89589379692,0.170438096997,-0.828127082979,2013-12-01
78,-0.0500363968029,-0.899075516131,0.0427804153905,-0.852660991306,0.112912656897,-0.89589379692,0.170438096997,-0.828127082979,0.405325089647,-0.841886902081,2014-03-01
78,0.0427804153905,-0.852660991306,0.112912656897,-0.89589379692,0.170438096997,-0.828127082979,0.405325089647,-0.841886902081,0.167551463734,-0.846154934236,2014-06-01
78,0.112912656897,-0.89589379692,0.170438096997,-0.828127082979,0.405325089647,-0.841886902081,0.167551463734,-0.846154934236,0.263902339056,-0.877415229801,2014-09-01
78,0.170438096997,-0.828127082979,0.405325089647,-0.841886902081,0.167551463734,-0.846154934236,0.263902339056,-0.877415229801,0.262994796435,-0.810320994517,2014-12-01
79,-0.31100493325,-0.974278659773,-0.342905443374,-0.954902794927,-0.271449133554,-0.959524364688,-0.184726527385,-0.974278659773,-0.764186414507,-0.974278659773,2011-03-01
79,-0.495394583785,-0.974278659773,-0.470267444135,-0.974278659773,-0.423484659792,-0.974278659773,-0.764186414507,-0.974278659773,-0.662740888376,-0.945344125951,2011-06-01
79,-0.660047723927,-0.974278659773,-0.684665436546,-0.974278659773,-0.764186414507,-0.974278659773,-0.662740888376,-0.945344125951,-0.53525724482,-0.957838763255,2011-09-01
79,-0.603381431478,-0.974278659773,-0.764186414507,-0.974278659773,-0.662740888376,-0.945344125951,-0.53525724482,-0.957838763255,-0.462387641371,-0.903675410827,2011-12-01
79,-0.764186414507,-0.974278659773,-0.662740888376,-0.945344125951,-0.53525724482,-0.957838763255,-0.462387641371,-0.903675410827,-0.332928005529,-0.923689947714,2012-03-01
79,-0.662740888376,-0.945344125951,-0.53525724482,-0.957838763255,-0.462387641371,-0.903675410827,-0.332928005529,-0.923689947714,-0.290534607802,-0.899671708454,2012-06-01
79,-0.53525724482,-0.957838763255,-0.462387641371,-0.903675410827,-0.332928005529,-0.923689947714,-0.290534607802,-0.899671708454,-0.203142083369,-0.928178629818,2012-09-01
79,-0.462387641371,-0.903675410827,-0.332928005529,-0.923689947714,-0.290534607802,-0.899671708454,-0.203142083369,-0.928178629818,-0.185639322839,-0.86805878104,2012-12-01
79,-0.332928005529,-0.923689947714,-0.290534607802,-0.899671708454,-0.203142083369,-0.928178629818,-0.185639322839,-0.86805878104,-0.00693428576033,-0.887567811134,2013-03-01
79,-0.290534607802,-0.899671708454,-0.203142083369,-0.928178629818,-0.185639322839,-0.86805878104,-0.00693428576033,-0.887567811134,-0.000222230195615,-0.860697306208,2013-06-01
79,-0.203142083369,-0.928178629818,-0.185639322839,-0.86805878104,-0.00693428576033,-0.887567811134,-0.000222230195615,-0.860697306208,0.165246493452,-0.890547921814,2013-09-01
79,-0.185639322839,-0.86805878104,-0.00693428576033,-0.887567811134,-0.000222230195615,-0.860697306208,0.165246493452,-0.890547921814,0.187677227071,-0.827431790343,2013-12-01
79,-0.00693428576033,-0.887567811134,-0.000222230195615,-0.860697306208,0.165246493452,-0.890547921814,0.187677227071,-0.827431790343,0.228337354595,-0.867526240029,2014-03-01
79,-0.000222230195615,-0.860697306208,0.165246493452,-0.890547921814,0.187677227071,-0.827431790343,0.228337354595,-0.867526240029,0.243919674869,-0.833999778457,2014-06-01
79,0.165246493452,-0.890547921814,0.187677227071,-0.827431790343,0.228337354595,-0.867526240029,0.243919674869,-0.833999778457,0.240517716753,-0.873774837107,2014-09-01
79,0.187677227071,-0.827431790343,0.228337354595,-0.867526240029,0.243919674869,-0.833999778457,0.240517716753,-0.873774837107,0.269137903587,-0.815652576164,2014-12-01
80,-0.322418789071,-0.978722691381,-0.356028668659,-0.960377438384,-0.277056828148,-0.966545469622,-0.187043959987,-0.978722691381,-0.821452825612,-0.978722691381,2011-03-01
80,-0.527501407603,-0.978722691381,-0.509661003647,-0.978722691381,-0.456073469528,-0.978722691381,-0.821452825612,-0.978722691381,-0.730216644116,-0.949589773433,2011-06-01
80,-0.69226905636,-0.978722691381,-0.722311468581,-0.978722691381,-0.821452825612,-0.978722691381,-0.730216644116,-0.949589773433,-0.522454387976,-0.959722516692,2011-09-01
80,-0.634785999103,-0.978722691381,-0.821452825612,-0.978722691381,-0.730216644116,-0.949589773433,-0.522454387976,-0.959722516692,-0.484696400489,-0.908737467917,2011-12-01
80,-0.821452825612,-0.978722691381,-0.730216644116,-0.949589773433,-0.522454387976,-0.959722516692,-0.484696400489,-0.908737467917,-0.336838220735,-0.925304050546,2012-03-01
80,-0.730216644116,-0.949589773433,-0.522454387976,-0.959722516692,-0.484696400489,-0.908737467917,-0.336838220735,-0.925304050546,-0.279331362079,-0.899540884584,2012-06-01
80,-0.522454387976,-0.959722516692,-0.484696400489,-0.908737467917,-0.336838220735,-0.925304050546,-0.279331362079,-0.899540884584,-0.191290459173,-0.921908694273,2012-09-01
80,-0.484696400489,-0.908737467917,-0.336838220735,-0.925304050546,-0.279331362079,-0.899540884584,-0.191290459173,-0.921908694273,-0.101464466802,-0.862492402452,2012-12-01
80,-0.336838220735,-0.925304050546,-0.279331362079,-0.899540884584,-0.191290459173,-0.921908694273,-0.101464466802,-0.862492402452,-0.0569613464901,-0.899822861241,2013-03-01
80,-0.279331362079,-0.899540884584,-0.191290459173,-0.921908694273,-0.101464466802,-0.862492402452,-0.0569613464901,-0.899822861241,0.0283589859714,-0.857216930506,2013-06-01
80,-0.191290459173,-0.921908694273,-0.101464466802,-0.862492402452,-0.0569613464901,-0.899822861241,0.0283589859714,-0.857216930506,0.116725980911,-0.892619096432,2013-09-01
80,-0.101464466802,-0.862492402452,-0.0569613464901,-0.899822861241,0.0283589859714,-0.857216930506,0.116725980911,-0.892619096432,0.226435223277,-0.821049697951,2013-12-01
80,-0.0569613464901,-0.899822861241,0.0283589859714,-0.857216930506,0.116725980911,-0.892619096432,0.226435223277,-0.821049697951,0.175770054281,-0.871753014013,2014-03-01
80,0.0283589859714,-0.857216930506,0.116725980911,-0.892619096432,0.226435223277,-0.821049697951,0.175770054281,-0.871753014013,0.268009625709,-0.83109411596,2014-06-01
80,0.116725980911,-0.892619096432,0.226435223277,-0.821049697951,0.175770054281,-0.871753014013,0.268009625709,-0.83109411596,0.246540050488,-0.873138805238,2014-09-01
80,0.226435223277,-0.821049697951,0.175770054281,-0.871753014013,0.268009625709,-0.83109411596,0.246540050488,-0.873138805238,0.317868184132,-0.80949363586,2014-12-01
81,-0.406438705155,-0.365702101013,-0.437342308429,-0.266759830217,-0.342994936041,-0.276154170035,-0.271104915581,-0.276136982801,-0.819710428606,-0.454379488202,2011-03-01
81,-0.527144811321,-0.439091062418,-0.501170824722,-0.385087564142,-0.438037825479,-0.38142558439,-0.819710428606,-0.454379488202,-0.655805726709,-0.325536725348,2011-06-01
81,-0.667837504808,-0.599413865036,-0.69463772338,-0.565214405328,-0.819710428606,-0.454379488202,-0.655805726709,-0.325536725348,-0.508117505803,-0.367489407481,2011-09-01
81,-0.618735522491,-0.529893055651,-0.819710428606,-0.454379488202,-0.655805726709,-0.325536725348,-0.508117505803,-0.367489407481,-0.475254268604,-0.168799421208,2011-12-01
81,-0.819710428606,-0.454379488202,-0.655805726709,-0.325536725348,-0.508117505803,-0.367489407481,-0.475254268604,-0.168799421208,-0.303502710606,-0.224391707728,2012-03-01
81,-0.655805726709,-0.325536725348,-0.508117505803,-0.367489407481,-0.475254268604,-0.168799421208,-0.303502710606,-0.224391707728,-0.289456118537,-0.150475873939,2012-06-01
81,-0.508117505803,-0.367489407481,-0.475254268604,-0.168799421208,-0.303502710606,-0.224391707728,-0.289456118537,-0.150475873939,-0.11768435184,-0.199124788172,2012-09-01
81,-0.475254268604,-0.168799421208,-0.303502710606,-0.224391707728,-0.289456118537,-0.150475873939,-0.11768435184,-0.199124788172,-0.101185888693,-0.00257027649103,2012-12-01
81,-0.303502710606,-0.224391707728,-0.289456118537,-0.150475873939,-0.11768435184,-0.199124788172,-0.101185888693,-0.00257027649103,0.0472443743933,-0.0793420598442,2013-03-01
81,-0.289456118537,-0.150475873939,-0.11768435184,-0.199124788172,-0.101185888693,-0.00257027649103,0.0472443743933,-0.0793420598442,-0.027791970108,-0.0254391669651,2013-06-01
81,-0.11768435184,-0.199124788172,-0.101185888693,-0.00257027649103,0.0472443743933,-0.0793420598442,-0.027791970108,-0.0254391669651,0.0859499267029,-0.130667712027,2013-09-01
81,-0.101185888693,-0.00257027649103,0.0472443743933,-0.0793420598442,-0.027791970108,-0.0254391669651,0.0859499267029,-0.130667712027,0.287597928871,0.217742406053,2013-12-01
81,0.0472443743933,-0.0793420598442,-0.027791970108,-0.0254391669651,0.0859499267029,-0.130667712027,0.287597928871,0.217742406053,0.222301999382,-0.0262125131741,2014-03-01
81,-0.027791970108,-0.0254391669651,0.0859499267029,-0.130667712027,0.287597928871,0.217742406053,0.222301999382,-0.0262125131741,0.230166463683,0.134020052643,2014-06-01
81,0.0859499267029,-0.130667712027,0.287597928871,0.217742406053,0.222301999382,-0.0262125131741,0.230166463683,0.134020052643,0.28872807789,-0.0468767552359,2014-09-01
81,0.287597928871,0.217742406053,0.222301999382,-0.0262125131741,0.230166463683,0.134020052643,0.28872807789,-0.0468767552359,0.291431643509,0.188838882123,2014-12-01
82,-0.467102564906,-0.189624498955,-0.473728330068,-0.061103554729,-0.388789262358,-0.0665521143761,-0.302876451287,-0.0533607479963,-0.812135780085,-0.28057805278,2011-03-01
82,-0.627476596316,-0.295325159589,-0.569367505693,-0.212923876134,-0.512547937952,-0.202819640862,-0.812135780085,-0.28057805278,-0.779344505416,-0.165238494438,2011-06-01
82,-0.753195563425,-0.446676317794,-0.743517273075,-0.385594315696,-0.812135780085,-0.28057805278,-0.779344505416,-0.165238494438,-0.53350701521,-0.200921847118,2011-09-01
82,-0.688349623568,-0.364597887165,-0.812135780085,-0.28057805278,-0.779344505416,-0.165238494438,-0.53350701521,-0.200921847118,-0.452131939944,0.0581613946263,2011-12-01
82,-0.812135780085,-0.28057805278,-0.779344505416,-0.165238494438,-0.53350701521,-0.200921847118,-0.452131939944,0.0581613946263,-0.311311730633,-0.00908370902654,2012-03-01
82,-0.779344505416,-0.165238494438,-0.53350701521,-0.200921847118,-0.452131939944,0.0581613946263,-0.311311730633,-0.00908370902654,-0.305583225686,0.113959967258,2012-06-01
82,-0.53350701521,-0.200921847118,-0.452131939944,0.0581613946263,-0.311311730633,-0.00908370902654,-0.305583225686,0.113959967258,-0.174663909452,-0.0166081623222,2012-09-01
82,-0.452131939944,0.0581613946263,-0.311311730633,-0.00908370902654,-0.305583225686,0.113959967258,-0.174663909452,-0.0166081623222,-0.120802491668,0.278685212531,2012-12-01
82,-0.311311730633,-0.00908370902654,-0.305583225686,0.113959967258,-0.174663909452,-0.0166081623222,-0.120802491668,0.278685212531,-0.0146500416702,0.154420073697,2013-03-01
82,-0.305583225686,0.113959967258,-0.174663909452,-0.0166081623222,-0.120802491668,0.278685212531,-0.0146500416702,0.154420073697,0.0227437375757,0.327747664759,2013-06-01
82,-0.174663909452,-0.0166081623222,-0.120802491668,0.278685212531,-0.0146500416702,0.154420073697,0.0227437375757,0.327747664759,0.127785114326,0.145984497608,2013-09-01
82,-0.120802491668,0.278685212531,-0.0146500416702,0.154420073697,0.0227437375757,0.327747664759,0.127785114326,0.145984497608,0.193949097435,0.499897185737,2013-12-01
82,-0.0146500416702,0.154420073697,0.0227437375757,0.327747664759,0.127785114326,0.145984497608,0.193949097435,0.499897185737,0.285737140545,0.335378392506,2014-03-01
82,0.0227437375757,0.327747664759,0.127785114326,0.145984497608,0.193949097435,0.499897185737,0.285737140545,0.335378392506,0.291699903548,0.485337915059,2014-06-01
82,0.127785114326,0.145984497608,0.193949097435,0.499897185737,0.285737140545,0.335378392506,0.291699903548,0.485337915059,0.422087037438,0.289902856455,2014-09-01
82,0.193949097435,0.499897185737,0.285737140545,0.335378392506,0.291699903548,0.485337915059,0.422087037438,0.289902856455,0.231203365761,0.52376221577,2014-12-01
83,-0.332878586979,-0.782382214227,-0.364951692151,-0.7160842471,-0.282712416071,-0.720184768313,-0.19929614297,-0.728311291966,-0.720290015996,-0.782382214227,2011-03-01
83,-0.491066127345,-0.782382214227,-0.464895453696,-0.782382214227,-0.404435025041,-0.782382214227,-0.720290015996,-0.782382214227,-0.655551026242,-0.726165765584,2011-06-01
83,-0.656190282669,-0.782382214227,-0.679069109704,-0.782382214227,-0.720290015996,-0.782382214227,-0.655551026242,-0.726165765584,-0.555746391799,-0.773334067712,2011-09-01
83,-0.589712158772,-0.782382214227,-0.720290015996,-0.782382214227,-0.655551026242,-0.726165765584,-0.555746391799,-0.773334067712,-0.468340400376,-0.658041091227,2011-12-01
83,-0.720290015996,-0.782382214227,-0.655551026242,-0.726165765584,-0.555746391799,-0.773334067712,-0.468340400376,-0.658041091227,-0.333688531909,-0.696706504767,2012-03-01
83,-0.655551026242,-0.726165765584,-0.555746391799,-0.773334067712,-0.468340400376,-0.658041091227,-0.333688531909,-0.696706504767,-0.258468055662,-0.643255051212,2012-06-01
83,-0.555746391799,-0.773334067712,-0.468340400376,-0.658041091227,-0.333688531909,-0.696706504767,-0.258468055662,-0.643255051212,-0.218033847606,-0.708557699314,2012-09-01
83,-0.468340400376,-0.658041091227,-0.333688531909,-0.696706504767,-0.258468055662,-0.643255051212,-0.218033847606,-0.708557699314,-0.0833869132789,-0.57222748211,2012-12-01
83,-0.333688531909,-0.696706504767,-0.258468055662,-0.643255051212,-0.218033847606,-0.708557699314,-0.0833869132789,-0.57222748211,-0.0313755743528,-0.629710183792,2013-03-01
83,-0.258468055662,-0.643255051212,-0.218033847606,-0.708557699314,-0.0833869132789,-0.57222748211,-0.0313755743528,-0.629710183792,0.0846699315047,-0.55557414145,2013-06-01
83,-0.218033847606,-0.708557699314,-0.0833869132789,-0.57222748211,-0.0313755743528,-0.629710183792,0.0846699315047,-0.55557414145,0.0791578094308,-0.633632697539,2013-09-01
83,-0.0833869132789,-0.57222748211,-0.0313755743528,-0.629710183792,0.0846699315047,-0.55557414145,0.0791578094308,-0.633632697539,0.184889816866,-0.495831478364,2013-12-01
83,-0.0313755743528,-0.629710183792,0.0846699315047,-0.55557414145,0.0791578094308,-0.633632697539,0.184889816866,-0.495831478364,0.202286010859,-0.586879645293,2014-03-01
83,0.0846699315047,-0.55557414145,0.0791578094308,-0.633632697539,0.184889816866,-0.495831478364,0.202286010859,-0.586879645293,0.312302808513,-0.488217610214,2014-06-01
83,0.0791578094308,-0.633632697539,0.184889816866,-0.495831478364,0.202286010859,-0.586879645293,0.312302808513,-0.488217610214,0.30623668725,-0.59834584534,2014-09-01
83,0.184889816866,-0.495831478364,0.202286010859,-0.586879645293,0.312302808513,-0.488217610214,0.30623668725,-0.59834584534,0.305559201694,-0.465050505912,2014-12-01
84,-0.442065208141,-0.378550677594,-0.451114306832,-0.278914798765,-0.38041364675,-0.280735230849,-0.299354933384,-0.285685714537,-0.793090151348,-0.442519265527,2011-03-01
84,-0.606025792275,-0.49493649669,-0.557607746768,-0.438550942545,-0.511930869468,-0.426189124581,-0.793090151348,-0.442519265527,-0.78586425159,-0.365564958683,2011-06-01
84,-0.713430585098,-0.627055052757,-0.71591178091,-0.596227008943,-0.793090151348,-0.442519265527,-0.78586425159,-0.365564958683,-0.581821619088,-0.410758646769,2011-09-01
84,-0.668885131246,-0.559793991488,-0.793090151348,-0.442519265527,-0.78586425159,-0.365564958683,-0.581821619088,-0.410758646769,-0.49603542313,-0.183853101146,2011-12-01
84,-0.793090151348,-0.442519265527,-0.78586425159,-0.365564958683,-0.581821619088,-0.410758646769,-0.49603542313,-0.183853101146,-0.276754917494,-0.236784705131,2012-03-01
84,-0.78586425159,-0.365564958683,-0.581821619088,-0.410758646769,-0.49603542313,-0.183853101146,-0.276754917494,-0.236784705131,-0.416815237321,-0.202257304256,2012-06-01
84,-0.581821619088,-0.410758646769,-0.49603542313,-0.183853101146,-0.276754917494,-0.236784705131,-0.416815237321,-0.202257304256,-0.237012872148,-0.264120757957,2012-09-01
84,-0.49603542313,-0.183853101146,-0.276754917494,-0.236784705131,-0.416815237321,-0.202257304256,-0.237012872148,-0.264120757957,-0.0790199160788,0.0351769905389,2012-12-01
84,-0.276754917494,-0.236784705131,-0.416815237321,-0.202257304256,-0.237012872148,-0.264120757957,-0.0790199160788,0.0351769905389,0.027569993998,-0.110274935878,2013-03-01
84,-0.416815237321,-0.202257304256,-0.237012872148,-0.264120757957,-0.0790199160788,0.0351769905389,0.027569993998,-0.110274935878,0.00832411290983,0.0194194763736,2013-06-01
84,-0.237012872148,-0.264120757957,-0.0790199160788,0.0351769905389,0.027569993998,-0.110274935878,0.00832411290983,0.0194194763736,0.114337615585,-0.0958781785056,2013-09-01
84,-0.0790199160788,0.0351769905389,0.027569993998,-0.110274935878,0.00832411290983,0.0194194763736,0.114337615585,-0.0958781785056,0.164367741655,0.148709221324,2013-12-01
84,0.027569993998,-0.110274935878,0.00832411290983,0.0194194763736,0.114337615585,-0.0958781785056,0.164367741655,0.148709221324,0.184541258468,-0.00695181811135,2014-03-01
84,0.00832411290983,0.0194194763736,0.114337615585,-0.0958781785056,0.164367741655,0.148709221324,0.184541258468,-0.00695181811135,0.193252173277,0.0861341945788,2014-06-01
84,0.114337615585,-0.0958781785056,0.164367741655,0.148709221324,0.184541258468,-0.00695181811135,0.193252173277,0.0861341945788,0.266972808768,-0.0681007209236,2014-09-01
84,0.164367741655,0.148709221324,0.184541258468,-0.00695181811135,0.193252173277,0.0861341945788,0.266972808768,-0.0681007209236,0.291758576013,0.219874649653,2014-12-01
85,-0.449149295488,-0.405124562678,-0.472789510694,-0.291322284769,-0.398494241095,-0.313846870875,-0.311553180252,-0.304303037297,-0.907791343994,-0.514054170936,2011-03-01
85,-0.561372979877,-0.468192074916,-0.523808014342,-0.401152873062,-0.480593483632,-0.405554395009,-0.907791343994,-0.514054170936,-0.720594408833,-0.337309022386,2011-06-01
85,-0.700083183414,-0.630529623408,-0.720218577005,-0.583305209102,-0.907791343994,-0.514054170936,-0.720594408833,-0.337309022386,-0.516869789942,-0.366838680313,2011-09-01
85,-0.648789229615,-0.558858987998,-0.907791343994,-0.514054170936,-0.720594408833,-0.337309022386,-0.516869789942,-0.366838680313,-0.493599008097,-0.204411639621,2011-12-01
85,-0.907791343994,-0.514054170936,-0.720594408833,-0.337309022386,-0.516869789942,-0.366838680313,-0.493599008097,-0.204411639621,-0.338427530466,-0.239951881517,2012-03-01
85,-0.720594408833,-0.337309022386,-0.516869789942,-0.366838680313,-0.493599008097,-0.204411639621,-0.338427530466,-0.239951881517,-0.292976343857,-0.142508900322,2012-06-01
85,-0.516869789942,-0.366838680313,-0.493599008097,-0.204411639621,-0.338427530466,-0.239951881517,-0.292976343857,-0.142508900322,-0.157907300775,-0.210887708366,2012-09-01
85,-0.493599008097,-0.204411639621,-0.338427530466,-0.239951881517,-0.292976343857,-0.142508900322,-0.157907300775,-0.210887708366,-0.12628909822,-0.020412692057,2012-12-01
85,-0.338427530466,-0.239951881517,-0.292976343857,-0.142508900322,-0.157907300775,-0.210887708366,-0.12628909822,-0.020412692057,-0.0157735895917,-0.128985607696,2013-03-01
85,-0.292976343857,-0.142508900322,-0.157907300775,-0.210887708366,-0.12628909822,-0.020412692057,-0.0157735895917,-0.128985607696,0.0346862313019,0.00999711641543,2013-06-01
85,-0.157907300775,-0.210887708366,-0.12628909822,-0.020412692057,-0.0157735895917,-0.128985607696,0.0346862313019,0.00999711641543,0.114101570188,-0.124799317375,2013-09-01
85,-0.12628909822,-0.020412692057,-0.0157735895917,-0.128985607696,0.0346862313019,0.00999711641543,0.114101570188,-0.124799317375,0.135748921925,0.122480234483,2013-12-01
85,-0.0157735895917,-0.128985607696,0.0346862313019,0.00999711641543,0.114101570188,-0.124799317375,0.135748921925,0.122480234483,0.172317515505,-0.0477899462415,2014-03-01
85,0.0346862313019,0.00999711641543,0.114101570188,-0.124799317375,0.135748921925,0.122480234483,0.172317515505,-0.0477899462415,0.117665311589,0.0556128917534,2014-06-01
85,0.114101570188,-0.124799317375,0.135748921925,0.122480234483,0.172317515505,-0.0477899462415,0.117665311589,0.0556128917534,0.268476180819,-0.0368831837902,2014-09-01
85,0.135748921925,0.122480234483,0.172317515505,-0.0477899462415,0.117665311589,0.0556128917534,0.268476180819,-0.0368831837902,0.159777996051,0.146367669103,2014-12-01
86,-0.327965302137,-0.792881240275,-0.36642250908,-0.717880217058,-0.293672387866,-0.725368900199,-0.212127448724,-0.733185948708,-0.760618062914,-0.793191925407,2011-03-01
86,-0.5026838062,-0.793191925407,-0.486853504471,-0.793191925407,-0.441267442327,-0.793191925407,-0.760618062914,-0.793191925407,-0.704055487509,-0.749717448681,2011-06-01
86,-0.661880482138,-0.793191925407,-0.69383695969,-0.793191925407,-0.760618062914,-0.793191925407,-0.704055487509,-0.749717448681,-0.544816867945,-0.775319141946,2011-09-01
86,-0.586301855075,-0.793191925407,-0.760618062914,-0.793191925407,-0.704055487509,-0.749717448681,-0.544816867945,-0.775319141946,-0.42295581233,-0.659932907924,2011-12-01
86,-0.760618062914,-0.793191925407,-0.704055487509,-0.749717448681,-0.544816867945,-0.775319141946,-0.42295581233,-0.659932907924,-0.35687210505,-0.701844273655,2012-03-01
86,-0.704055487509,-0.749717448681,-0.544816867945,-0.775319141946,-0.42295581233,-0.659932907924,-0.35687210505,-0.701844273655,-0.289127400168,-0.636080028691,2012-06-01
86,-0.544816867945,-0.775319141946,-0.42295581233,-0.659932907924,-0.35687210505,-0.701844273655,-0.289127400168,-0.636080028691,-0.183405930007,-0.686250752847,2012-09-01
86,-0.42295581233,-0.659932907924,-0.35687210505,-0.701844273655,-0.289127400168,-0.636080028691,-0.183405930007,-0.686250752847,-0.0956001588256,-0.567380315936,2012-12-01
86,-0.35687210505,-0.701844273655,-0.289127400168,-0.636080028691,-0.183405930007,-0.686250752847,-0.0956001588256,-0.567380315936,-0.035104559411,-0.644086192113,2013-03-01
86,-0.289127400168,-0.636080028691,-0.183405930007,-0.686250752847,-0.0956001588256,-0.567380315936,-0.035104559411,-0.644086192113,0.0258654944894,-0.572540092224,2013-06-01
86,-0.183405930007,-0.686250752847,-0.0956001588256,-0.567380315936,-0.035104559411,-0.644086192113,0.0258654944894,-0.572540092224,0.210419544737,-0.603065209287,2013-09-01
86,-0.0956001588256,-0.567380315936,-0.035104559411,-0.644086192113,0.0258654944894,-0.572540092224,0.210419544737,-0.603065209287,0.291586618758,-0.477875707921,2013-12-01
86,-0.035104559411,-0.644086192113,0.0258654944894,-0.572540092224,0.210419544737,-0.603065209287,0.291586618758,-0.477875707921,0.170913247611,-0.593723606515,2014-03-01
86,0.0258654944894,-0.572540092224,0.210419544737,-0.603065209287,0.291586618758,-0.477875707921,0.170913247611,-0.593723606515,0.221927087658,-0.510436601652,2014-06-01
86,0.210419544737,-0.603065209287,0.291586618758,-0.477875707921,0.170913247611,-0.593723606515,0.221927087658,-0.510436601652,0.212030190048,-0.608715350696,2014-09-01
86,0.291586618758,-0.477875707921,0.170913247611,-0.593723606515,0.221927087658,-0.510436601652,0.212030190048,-0.608715350696,0.324153676693,-0.457182739842,2014-12-01
87,-0.358490849929,-0.805626594428,-0.385586215696,-0.724238015248,-0.307643523066,-0.728630995004,-0.217837101821,-0.739490429232,-0.805311312538,-0.808507700747,2011-03-01
87,-0.513752580225,-0.808507700747,-0.480614795665,-0.808507700747,-0.431598142034,-0.808507700747,-0.805311312538,-0.808507700747,-0.690813378736,-0.736788145848,2011-06-01
87,-0.692898837078,-0.808507700747,-0.716148528835,-0.808507700747,-0.805311312538,-0.808507700747,-0.690813378736,-0.736788145848,-0.58920071081,-0.784386716437,2011-09-01
87,-0.616278117005,-0.808507700747,-0.805311312538,-0.808507700747,-0.690813378736,-0.736788145848,-0.58920071081,-0.784386716437,-0.445720248278,-0.665634676572,2011-12-01
87,-0.805311312538,-0.808507700747,-0.690813378736,-0.736788145848,-0.58920071081,-0.784386716437,-0.445720248278,-0.665634676572,-0.371492481593,-0.716692602269,2012-03-01
87,-0.690813378736,-0.736788145848,-0.58920071081,-0.784386716437,-0.445720248278,-0.665634676572,-0.371492481593,-0.716692602269,-0.250500715393,-0.638890140228,2012-06-01
87,-0.58920071081,-0.784386716437,-0.445720248278,-0.665634676572,-0.371492481593,-0.716692602269,-0.250500715393,-0.638890140228,-0.227626481644,-0.710517464807,2012-09-01
87,-0.445720248278,-0.665634676572,-0.371492481593,-0.716692602269,-0.250500715393,-0.638890140228,-0.227626481644,-0.710517464807,-0.0842401685035,-0.559176130946,2012-12-01
